Price,Close,High,Low,Open,Volume
Ticker,SAN,SAN,SAN,SAN,SAN
Date,,,,,
2020-03-27,2.1395561695098877,2.2265299132453458,2.130858795136342,2.174345667004071,9744500
2020-03-30,2.1395561695098877,2.156950918256979,2.02649009529203,2.043884844039122,8618700
2020-03-31,2.0438852310180664,2.1047670705217096,2.0264904789775398,2.0873723184811834,8163800
2020-04-01,1.9569114446640015,2.00909570008821,1.9569114446640015,2.000398324184175,3798200
2020-04-02,1.9917006492614746,2.0525822714494177,1.9569111508683643,1.9743059000649195,4790500
2020-04-03,1.9395166635513306,1.9569114150965787,1.9134245362334583,1.9569114150965787,5057600
2020-04-06,2.078674793243408,2.087372168639331,2.0351877089020083,2.043885084297931,6462200
2020-04-07,2.078674793243408,2.174345922598559,2.0351877089020083,2.174345922598559,8905700
2020-04-08,2.104767084121704,2.104767084121704,2.043885244224671,2.069977579815858,4725100
2020-04-09,2.0264899730682373,2.1047665450708126,2.0264899730682373,2.096069171221832,14561200
2020-04-13,2.0351877212524414,2.0612798475985485,1.9917008440089294,2.0612798475985485,4750400
2020-04-14,2.0090956687927246,2.061279923404064,1.9830035414870548,2.043885171866951,10076400
2020-04-15,1.8873320817947388,1.93081895312052,1.8699373332644262,1.9134242045902075,7381500
2020-04-16,1.8351478576660156,1.878634941775946,1.8264504823163867,1.878634941775946,6599800
2020-04-17,1.8612401485443115,1.8786348988460713,1.8351478157298917,1.8786348988460713,7535700
2020-04-20,1.800358533859253,1.8525429984664152,1.782963781444134,1.7916611576516934,8396900
2020-04-21,1.7568714618682861,1.7916609629172766,1.7481740866060385,1.7742662123927813,12755700
2020-04-22,1.7829633951187134,1.8177528924109014,1.7829633951187134,1.8090555180878543,4357400
2020-04-23,1.8090558052062988,1.878635018195475,1.791661053799453,1.8177531809097216,5105500
2020-04-24,1.7829633951187134,1.8177528924109014,1.7655686464726195,1.8090555180878543,4644000
2020-04-27,1.8351478576660156,1.8351478576660156,1.7829636055682412,1.8003583562674994,5570800
2020-04-28,1.8960297107696533,1.9569113388044928,1.8786349599025562,1.948213963370944,8678700
2020-04-29,2.0264899730682373,2.035187346917218,1.9743057299743534,2.009095225370276,8210100
2020-04-30,1.8873320817947388,1.9221215788553636,1.8699373332644262,1.9134242045902075,6238500
2020-05-01,1.8699374198913574,1.8873321692275011,1.8438450885253732,1.8873321692275011,4034100
2020-05-04,1.843845248222351,1.878634957269573,1.8264504973796336,1.8525428310054968,4225400
2020-05-05,1.8177529573440552,1.8525426632407496,1.817752957344055,1.8264503319777867,4951700
2020-05-06,1.7829633951187134,1.8264502667339484,1.7742660207956664,1.8264502667339484,4758200
2020-05-07,1.800358533859253,1.8177532862743717,1.782963781444134,1.800358533859253,5440500
2020-05-08,1.8525426387786865,1.861240013297573,1.8351476823791486,1.861240013297573,3831800
2020-05-11,1.791661024093628,1.8090557752120677,1.782963648534408,1.8090557752120677,6816900
2020-05-12,1.7568714618682861,1.826450463966267,1.7568714618682861,1.8177530887040194,6759900
2020-05-13,1.713384747505188,1.7655690040110996,1.713384747505188,1.756871627926781,7114200
2020-05-14,1.7307792901992798,1.748174040262647,1.6525028112332376,1.6525028112332376,10177000
2020-05-15,1.713384747505188,1.713384747505188,1.6785951394870122,1.6959899953365507,6612000
2020-05-18,1.843845248222351,1.8525428310054968,1.7307793677446872,1.748174118587405,7943100
2020-05-19,1.695989727973938,1.7307792268268565,1.6872923532607085,1.722081852113627,20611900
2020-05-20,1.7568714618682861,1.7742662123927813,1.713384585557048,1.7220819608192954,10723300
2020-05-21,1.7568714618682861,1.8003583381795243,1.7394767113437908,1.7655688371305336,7947800
2020-05-22,1.8090558052062988,1.8090558052062988,1.7568715509857618,1.8003584295028758,16970400
2020-05-26,1.9395166635513306,1.9656087908692028,1.8960297846882102,1.9134245362334583,18666900
2020-05-27,2.069977283477783,2.078674658309128,2.009095452296597,2.043884951621976,31507300
2020-05-28,2.0438852310180664,2.0786749424609203,2.0438852310180664,2.069977566440657,17559500
2020-05-29,1.9743058681488037,2.0090953659795163,1.9569111192334476,1.99170061706416,10386900
2020-06-01,2.0264899730682373,2.0264899730682373,1.983003103823334,1.9917004776723148,6204300
2020-06-02,2.096069574356079,2.139556451964755,2.087372198834344,2.1047669498778143,10037800
2020-06-03,2.2091352939605713,2.2178326688438106,2.148253669777895,2.156951044661134,16205000
2020-06-04,2.27001690864563,2.2874118657011033,2.2004379098708284,2.217832659564529,20935100
2020-06-05,2.4439644813537598,2.504846309365417,2.4352671069752034,2.4961487276250987,16283200
2020-06-08,2.5222413539886475,2.5657282309825646,2.4526621434365934,2.548333480184998,12027300
2020-06-09,2.4700570106506348,2.4874517622680354,2.435267507415834,2.4613596348419344,9087200
2020-06-10,2.3656883239746094,2.4700568258714486,2.3569909488165393,2.4700568258714486,12868500
2020-06-11,2.1395561695098877,2.2352272876188914,2.1134640463892502,2.209135164498254,16415500
2020-06-12,2.1830432415008545,2.2178327421842496,2.1395563656466106,2.200437991842552,9950800
2020-06-15,2.122161865234375,2.1395566176246725,2.052582648311379,2.061280024506528,11567100
2020-06-16,2.1830432415008545,2.2613196180384936,2.1395563656466106,2.235227492525947,13775400
2020-06-17,2.1482536792755127,2.200437928805661,2.139556304353821,2.200437928805661,9695200
2020-06-18,2.096069574356079,2.139556451964755,2.0786748233126087,2.087372198834344,6438900
2020-06-19,2.0612800121307373,2.1395566047789147,2.0351878837019464,2.1308592286359844,9668700
2020-06-22,2.069977283477783,2.087372033140473,2.043884951621976,2.0612797012846658,5639600
2020-06-23,2.1656486988067627,2.200438202825859,2.1482539467972144,2.183043450816311,7471400
2020-06-24,2.078674793243408,2.122161670223022,2.0699774178474857,2.1134642948270996,6505700
2020-06-25,2.1569509506225586,2.1569509506225586,2.069977205582038,2.07867458008609,6697500
2020-06-26,2.052582025527954,2.104766474227127,2.043884651971716,2.096069100670889,5564500
2020-06-29,2.130858898162842,2.156951022545027,2.087372024192533,2.1134641485747183,7603700
2020-06-30,2.096069574356079,2.1134643253995495,2.052582489385614,2.061279864907349,5968200
2020-07-01,2.078674793243408,2.122161670223022,2.0699774178474857,2.087372168639331,6209200
2020-07-02,2.1743459701538086,2.252622350429101,2.1743459701538086,2.2265302236706703,7972900
2020-07-06,2.27001690864563,2.2961092405479535,2.2439247841050793,2.27001690864563,5791400
2020-07-07,2.1830432415008545,2.2265301173550984,2.1743458663300057,2.2178327421842496,4648800
2020-07-08,2.1656486988067627,2.191740826821085,2.13955657079244,2.1569513228019885,3705000
2020-07-09,2.104767084121704,2.174346092733396,2.104767084121704,2.1656487166569347,5276500
2020-07-10,2.1830432415008545,2.1830432415008545,2.1047668649632154,2.113464240134064,5383500
2020-07-13,2.1569509506225586,2.2178325721509227,2.1482535761185066,2.2004378231428188,5893600
2020-07-14,2.1830432415008545,2.1830432415008545,2.1308589904757618,2.1395563656466106,5390700
2020-07-15,2.226530075073242,2.2526222000902987,2.2091353250618715,2.2352274500789275,7845800
2020-07-16,2.1830432415008545,2.2265301173550984,2.1830432415008545,2.200437991842552,6796000
2020-07-17,2.1656486988067627,2.183043450816311,2.1482539467972144,2.174346074811537,5332000
2020-07-20,2.1830432415008545,2.1830432415008545,2.1395563656466106,2.1482537408174593,17725200
2020-07-21,2.1482536792755127,2.209135303727352,2.139556304353821,2.1743458040405867,18653300
2020-07-22,2.130858898162842,2.1482536477509653,2.1047667737806566,2.12216152336878,20091100
2020-07-23,2.087371826171875,2.1134639480788047,2.087371826171875,2.104766574109828,5384400
2020-07-24,2.087371826171875,2.139556069985734,2.087371826171875,2.104766574109828,5520200
2020-07-27,2.087371826171875,2.0960692001408514,2.052582122934217,2.052582122934217,22854000
2020-07-28,2.104767084121704,2.122161836274627,2.0786749558923194,2.0960697080452424,5041600
2020-07-29,2.069977283477783,2.069977283477783,1.9830033278025627,2.000398077465252,8086000
2020-07-30,1.9569114446640015,1.9569114446640015,1.8960298133357583,1.9221219410478625,16017600
2020-07-31,1.8351478576660156,1.8960296924752043,1.8264504823163867,1.8960296924752043,14647300
2020-08-03,1.8873320817947388,1.8873320817947388,1.835147628842042,1.8525425847341137,9665200
2020-08-04,1.9569114446640015,1.9656088205680362,1.8960298133357583,1.904727189239793,8163500
2020-08-05,1.9221221208572388,1.9395168742925408,1.9134247441395877,1.9308194975748898,6511100
2020-08-06,1.9308191537857056,1.9308191537857058,1.8873322779404427,1.8873322779404427,8259300
2020-08-07,1.9047269821166992,1.9047269821166992,1.8351477750887786,1.8438451500470465,8750700
2020-08-10,1.9395166635513306,1.9395166635513306,1.9047271604608342,1.9047271604608342,6082100
2020-08-11,2.0177927017211914,2.0525821988843873,2.0003979531395935,2.0264900760119904,9711100
2020-08-12,2.0090956687927246,2.087372258071529,2.000398293024168,2.0786748823029724,8221300
2020-08-13,1.9743058681488037,2.0177927404371943,1.9656084936911256,2.000397991521838,4327400
2020-08-14,1.9482139348983765,1.9743060608176934,1.9308191842854987,1.9308191842854987,4868800
2020-08-17,1.9221221208572388,1.9569116277278429,1.9221221208572388,1.9569116277278429,3424400
2020-08-18,1.9221221208572388,1.9569116277278429,1.9047273674219367,1.9569116277278429,5158700
2020-08-19,1.9482139348983765,1.9917008114305712,1.9395165595919377,1.9395165595919377,7591500
2020-08-20,1.9047269821166992,1.9134243570749672,1.8873322322001629,1.896029607158431,6548600
2020-08-21,1.8699374198913574,1.8699374198913574,1.8351477138573016,1.8438450885253732,7634200
2020-08-24,1.9308191537857056,1.9395165289547582,1.87863490277139,1.8960296531094953,14071900
2020-08-25,1.9395166635513306,1.983003542414451,1.9221219120060824,1.983003542414451,5330000
2020-08-26,1.9482139348983765,1.9656086855112544,1.9395165595919377,1.9482139348983767,4359300
2020-08-27,1.9395166635513306,1.9569114150965787,1.9221219120060824,1.9308192877787065,7176500
2020-08-28,2.0177927017211914,2.0264900760119904,1.9830032045579957,2.0003979531395935,6151000
2020-08-31,1.9395166635513306,1.983003542414451,1.9221219120060824,1.974306166641827,11180300
2020-09-01,1.9134242534637451,1.9482137514129791,1.8960295044891282,1.9134242534637453,18361100
2020-09-02,1.8960297107696533,1.8960297107696533,1.8699375844690078,1.8873323353361047,4726600
2020-09-03,1.8786349296569824,1.9656086825922108,1.8786349296569826,1.9221218061245966,7250900
2020-09-04,1.9743058681488037,1.9830032426064819,1.913424246945057,1.9656084936911256,8398900
2020-09-08,1.8960297107696533,1.9221218370702986,1.8873323353361047,1.9221218370702986,6483200
2020-09-09,1.9221221208572388,1.9395168742925408,1.8873326139866347,1.9047273674219367,5955000
2020-09-10,1.8525426387786865,1.9395163839675504,1.8525426387786865,1.9134242604108913,8661100
2020-09-11,1.843845248222351,1.878634957269573,1.843845248222351,1.8612402064268554,10697000
2020-09-14,1.8699374198913574,1.8786347945594293,1.852542670555214,1.8612400452232858,5586400
2020-09-15,1.843845248222351,1.8699375818482142,1.8351478728009925,1.8612402064268554,8212000
2020-09-16,1.843845248222351,1.8612402064268554,1.7916609956941987,1.8090557465369161,7601000
2020-09-17,1.8177529573440552,1.8351477066115183,1.8003582080765919,1.8090555827103234,6499800
2020-09-18,1.7568714618682861,1.7742662123927813,1.730779336081543,1.7655688371305336,15293800
2020-09-21,1.6698976755142212,1.6872925304482502,1.6264107973813884,1.6698976755142212,24374300
2020-09-22,1.617713451385498,1.6525029545289827,1.5829239482420137,1.6525029545289827,18104200
2020-09-23,1.5568315982818604,1.6351080780562957,1.5568315982818604,1.6264107029347905,16868200
2020-09-24,1.5829238891601562,1.609016015543894,1.548134283634279,1.5655290345567707,13736200
2020-09-25,1.5916210412979126,1.6003184155388128,1.565528814894333,1.5742261891352332,7174000
2020-09-28,1.6612002849578857,1.6872925152839815,1.6351081583126847,1.643805533861085,8790200
2020-09-29,1.6003185510635376,1.6525028009282186,1.6003185510635376,1.6438054259507717,8872200
2020-09-30,1.609015941619873,1.6525028169281577,1.609015941619873,1.6264106917431869,6831900
2020-10-01,1.609015941619873,1.6351080668048439,1.591621191496559,1.61771331668153,11929800
2020-10-02,1.626410722732544,1.6351080979599193,1.5742263676874013,1.5742263676874013,6776100
2020-10-05,1.6525027751922607,1.6698975248762498,1.6351080255082715,1.6351080255082715,7027500
2020-10-06,1.7046871185302734,1.7742661168827674,1.7046871185302734,1.7655687420887056,11722900
2020-10-07,1.7220817804336548,1.7481739034872845,1.7220817804336548,1.7307791547848645,4722800
2020-10-08,1.7568714618682861,1.7655688371305336,1.7394767113437908,1.7568714618682861,4362100
2020-10-09,1.7307792901992798,1.7742661653576983,1.7307792901992798,1.7742661653576983,7477800
2020-10-12,1.713384747505188,1.7220821235895065,1.7046873714208692,1.7220821235895065,3697100
2020-10-13,1.6438052654266357,1.7046869880043087,1.635107891298522,1.695989613876195,6756300
2020-10-14,1.6438052654266357,1.67859476193909,1.635107891298522,1.6612000136828629,3926800
2020-10-15,1.6351079940795898,1.6438053687544107,1.6003184953803065,1.6090158700551274,5810500
2020-10-16,1.6698976755142212,1.695989906074817,1.6438055486345216,1.652502924261088,6837000
2020-10-19,1.6698976755142212,1.71338465732795,1.6612002998876547,1.6785950511407879,4621400
2020-10-20,1.7394765615463257,1.7829634341126308,1.7307791870330647,1.7481739360595867,10402100
2020-10-21,1.7307792901992798,1.7655687903260147,1.722081915167596,1.748174040262647,5325700
2020-10-22,1.7568714618682861,1.7568714618682861,1.713384585557048,1.7220819608192954,8345000
2020-10-23,1.8090558052062988,1.8177531809097216,1.7742663023926073,1.8003584295028758,7998900
2020-10-26,1.791661024093628,1.8003583996528478,1.756871521856748,1.782963648534408,7717500
2020-10-27,1.7394765615463257,1.826450306678936,1.7394765615463257,1.8003581831391529,8998700
2020-10-28,1.6612002849578857,1.7220820174775828,1.6612002849578857,1.6959898908323818,8230400
2020-10-29,1.7046871185302734,1.7307792429124587,1.6612001408790789,1.6785948904672023,8128400
2020-10-30,1.7481741905212402,1.7568715663004786,1.7220820631835256,1.730779438962764,6883800
2020-11-02,1.8177529573440552,1.8264503319777867,1.7655687095416652,1.79166083344286,9431600
2020-11-03,1.8873320817947388,1.896029456059895,1.8438450031071982,1.8525425847341137,9008500
2020-11-04,1.791661024093628,1.8351479018897277,1.782963648534408,1.8177531507712879,6331900
2020-11-05,1.8786349296569824,1.8960296802440282,1.852542803776414,1.8699375543634598,7324000
2020-11-06,1.8612401485443115,1.8786348988460713,1.8438451908807716,1.8699375236951914,5961500
2020-11-09,2.1743459701538086,2.2178328480845266,2.1134643410508036,2.209135472498383,28525700
2020-11-10,2.3395960330963135,2.36568815672587,2.2961091603803863,2.3222012840099424,28740100
2020-11-11,2.3569908142089844,2.391780312854439,2.304806566240803,2.3308986902248936,25458000
2020-11-12,2.217832565307617,2.2526220632164797,2.200437816353186,2.2352273142620485,17895000
2020-11-13,2.3222014904022217,2.330898865718411,2.296109364453653,2.296109364453653,11654000
2020-11-16,2.391780376434326,2.426569876004578,2.3569908768640744,2.426569876004578,12411800
2020-11-17,2.409175395965576,2.426570147698326,2.348293764900953,2.348293764900953,9066900
2020-11-18,2.3656883239746094,2.417872574923029,2.3656883239746094,2.383083074290749,6278200
2020-11-19,2.409175395965576,2.4178727718319513,2.348293764900953,2.356991140767328,6012700
2020-11-20,2.3830831050872803,2.3917804803577463,2.3569909792758823,2.3830831050872803,7818900
2020-11-23,2.391780376434326,2.417872501112015,2.3830830015417632,2.409175126219452,10542100
2020-11-24,2.548333168029785,2.5570305423631936,2.470056591667349,2.4787539660007574,10277400
2020-11-25,2.5309386253356934,2.5309386253356934,2.4787541677266094,2.50484650021204,4949200
2020-11-27,2.5309386253356934,2.5483333754181285,2.5222412502944755,2.5222412502944755,4653700
2020-11-30,2.4526619911193848,2.5396359470676786,2.4526619911193848,2.5309385722090263,9031600
2020-12-01,2.6613991260528564,2.670096500685901,2.5831227543554554,2.5918201289885,16354500
2020-12-02,2.783162832260132,2.8005575831136125,2.696188870630942,2.7048862460576824,15129000
2020-12-03,2.7918598651885986,2.852741485706978,2.78316249082883,2.8092546139081356,9393700
2020-12-04,2.9571104049682617,2.9745051549794583,2.878833822556101,2.878833822556101,19773600
2020-12-07,2.8440444469451904,2.8788339484894347,2.8266496961730683,2.8701365731033737,8929400
2020-12-08,2.8788340091705322,2.9049261358786946,2.861439258031757,2.870136633601145,7112000
2020-12-09,2.8614392280578613,2.8788339790144244,2.8179523506664537,2.8614392280578613,7356000
2020-12-10,2.765767812728882,2.791859936474409,2.7135833578760598,2.7222809398196692,8586100
2020-12-11,2.6874916553497314,2.7222813664915715,2.670096903459711,2.6961890312947414,13287400
2020-12-14,2.7222812175750732,2.7918602213289856,2.713583634744046,2.7744654703905076,6165300
2020-12-15,2.783162832260132,2.8527418356740544,2.783162832260132,2.783162832260132,13909500
2020-12-16,2.7918598651885986,2.8179519882679043,2.765767742109293,2.8092546139081356,8320400
2020-12-17,2.8092548847198486,2.8353470103144307,2.8005575095216546,2.8179522599180427,5313100
2020-12-18,2.713583469390869,2.783162676266736,2.6961887195123464,2.7744653013274743,11136600
2020-12-21,2.6179122924804688,2.626609667245051,2.5222411700700653,2.5396359195992297,15222600
2020-12-22,2.6440043449401855,2.670096468525044,2.6266095958836133,2.6440043449401855,5398800
2020-12-23,2.739675521850586,2.765767644004374,2.678793696129992,2.678793696129992,7189400
2020-12-24,2.774465560913086,2.783162936666095,2.74837343365406,2.7570708094070686,2932600
2020-12-28,2.73097825050354,2.748372999260232,2.6961885456283943,2.70488592000674,4953900
2020-12-29,2.713583469390869,2.7570705514489515,2.7048860944516075,2.739675801570429,5896000
2020-12-30,2.6961886882781982,2.757070519509514,2.678793938601186,2.7222810201554895,6815500
2020-12-31,2.6527018547058105,2.687491354592558,2.6527018547058105,2.6700966046491845,3029900
2021-01-04,2.6700966358184814,2.7222810936195523,2.644004510598835,2.7135835111845585,8139200
2021-01-05,2.73097825050354,2.748372999260232,2.6961885456283943,2.6961885456283943,7782400
2021-01-06,2.9223203659057617,2.95711006934136,2.8701361217949946,2.878833495813456,15596500
2021-01-07,2.9223203659057617,2.95711006934136,2.904925617868839,2.904925617868839,6605600
2021-01-08,2.931018114089966,2.948413071709234,2.8788338633175,2.9136233638324773,14525600
2021-01-11,2.9745054244995117,2.9919001760868476,2.904926210788374,2.913623586582042,13876800
2021-01-12,3.0092945098876953,3.0179918844738887,2.9484128877843405,2.9571102623705343,11009200
2021-01-13,2.9745054244995117,3.009294927674183,2.9745054244995117,3.000597551880515,6163000
2021-01-14,2.9745054244995117,2.9832028002931796,2.939715921324841,2.9571106729121763,6394900
2021-01-15,2.8614392280578613,2.931018231884113,2.8353471016230167,2.9223208564058316,5468100
2021-01-19,2.8614392280578613,2.8614392280578613,2.8353471016230167,2.8614392280578613,5876100
2021-01-20,2.8440444469451904,2.8440444469451904,2.809254945400946,2.8266496961730683,4305900
2021-01-21,2.8092548847198486,2.861439135909013,2.783162759125266,2.8440443855126247,5896800
2021-01-22,2.73097825050354,2.757070373638578,2.70488592000674,2.739675624881886,5735500
2021-01-25,2.6613991260528564,2.670096500685901,2.6179122528876335,2.6440043767867674,5818800
2021-01-26,2.6874916553497314,2.7222813664915715,2.6787942794047215,2.6961890312947414,5901700
2021-01-27,2.548333168029785,2.6266095370304603,2.5396357936963767,2.6179121626970523,6346200
2021-01-28,2.6179122924804688,2.6613991663033794,2.5918201681867226,2.6005175429513043,4642200
2021-01-29,2.548333168029785,2.6005174140302354,2.5396357936963767,2.5831226653634185,6672400
2021-02-01,2.565727949142456,2.5831226980292445,2.5396358258122733,2.5831226980292445,4215200
2021-02-02,2.6874916553497314,2.6874916553497314,2.6440047756246807,2.670096903459711,7766400
2021-02-03,2.7222812175750732,2.7222812175750732,2.6700967573978507,2.67879413286709,5431000
2021-02-04,2.8005576133728027,2.8266497399349415,2.7744654868106644,2.783162862331377,4852700
2021-02-05,2.913623332977295,2.922320708013934,2.8788338328307375,2.913623332977295,6403300
2021-02-08,2.9918999671936035,3.000597342380024,2.9658078416343416,2.9745052168207624,6602500
2021-02-09,3.0005972385406494,3.0005972385406494,2.965807738998901,2.9832024887697752,4754500
2021-02-10,2.9918999671936035,3.044084218312127,2.9832025920071827,3.035386843125706,5352900
2021-02-11,2.9832024574279785,2.9918998322220403,2.913623251713713,2.93971558345767,9732100
2021-02-12,2.9658076763153076,2.9658076763153076,2.922320595445466,2.922320595445466,3590800
2021-02-16,3.0962681770324707,3.0962681770324707,3.0179918077467676,3.035386556476924,11815200
2021-02-17,3.061479091644287,3.0701764671800236,3.0266895895013413,3.0527817161085506,13778900
2021-02-18,3.052781343460083,3.061478717934144,2.991899722141657,3.044083968986022,8572300
2021-02-19,3.1658477783203125,3.1745451537815588,3.104965942729804,3.104965942729804,16810700
2021-02-22,3.070176362991333,3.096268488713087,3.0353868620289943,3.044084237269579,10036800
2021-02-23,3.1310579776763916,3.1484527280909,3.0788737264328674,3.1310579776763916,7468900
2021-02-24,3.1310579776763916,3.139755352883646,3.0962684768473756,3.1049658520546295,4434100
2021-02-25,3.0962681770324707,3.2180316255053256,3.0962681770324707,3.2006368767751696,9755600
2021-02-26,3.052781343460083,3.0962682158303876,3.0353865945119614,3.078873466882266,10617300
2021-03-01,3.070176362991333,3.096268488713087,3.044084237269579,3.052781612510164,6522100
2021-03-02,3.070176362991333,3.087571113472502,3.044084237269579,3.070176362991333,6538000
2021-03-03,3.0962681770324707,3.122360300127705,3.0701760539372365,3.0701760539372365,9207000
2021-03-04,3.070176362991333,3.122360614434841,3.044084237269579,3.087571113472502,9104300
2021-03-05,3.200637102127075,3.209334477104522,3.08757102005849,3.157150227239841,10480800
2021-03-08,3.1658477783203125,3.1832425292428046,3.1310580691135415,3.1571504028590667,7996100
2021-03-09,3.087570905685425,3.1223604043065025,3.035386657753808,3.0614787817196163,8097300
2021-03-10,3.1049656867980957,3.113663061542447,3.05278143833199,3.0788735625650427,4198700
2021-03-11,3.052781343460083,3.070176092408205,3.0005970966157176,3.0179918455638393,3584800
2021-03-12,3.1310579776763916,3.1310579776763916,3.0614789760183596,3.0701763512256135,5183400
2021-03-15,3.078873634338379,3.10496575917968,3.026689384655777,3.0875710092854796,4288500
2021-03-16,3.0353870391845703,3.0527817906809567,2.991900160443604,3.0440844149327635,4180600
2021-03-17,3.044084310531616,3.07017643688133,3.009294808731998,3.044084310531616,3785300
